cache_key,numero_solicitacao,codom,codug,pi,nd,valor,om_chave,nc_siafi
3806|160353|E6SUPLJA5PA|449052|21000.00,,3806,160353,E6SUPLJA5PA,449052,21000.00,,402448
3806|160353|E6SUPLJA5PA|449052|3000.00,,3806,160353,E6SUPLJA5PA,449052,3000.00,,402448
3806|160353|E6SUPLJA5PA|449052|3080.00,,3806,160353,E6SUPLJA5PA,449052,3080.00,,402448
3806|160353|E6SUPLJA5PA|449052|4157.57,,3806,160353,E6SUPLJA5PA,449052,4157.57,,402448
3806|160353|E6SUPLJA5PA|449052|4600.00,,3806,160353,E6SUPLJA5PA,449052,4600.00,,402448
3806|160353|E6SUPLJA5PA|449052|5000.00,,3806,160353,E6SUPLJA5PA,449052,5000.00,,402448
3806|160353|E6SUPLJA5PA|449052|52900.00,,3806,160353,E6SUPLJA5PA,449052,52900.00,,402448
3806|160353|E6SUPLJA5PA|449052|6000.00,,3806,160353,E6SUPLJA5PA,449052,6000.00,,402448
3806|160353|E6SUPLJA5PA|449052|6800.00,,3806,160353,E6SUPLJA5PA,449052,6800.00,,402448
3806|160353|E6SUPLJA5PA|449052|7989.01,,3806,160353,E6SUPLJA5PA,449052,7989.01,,402448
39800|160514|E6SUPLJA5PA|339030|1000.00,,39800,160514,E6SUPLJA5PA,339030,1000.00,,403260
39800|160514|E6SUPLJA5PA|339030|1125.00,,39800,160514,E6SUPLJA5PA,339030,1125.00,,403260
39800|160514|E6SUPLJA5PA|339030|120.00,,39800,160514,E6SUPLJA5PA,339030,120.00,,403260
39800|160514|E6SUPLJA5PA|339030|1215.00,,39800,160514,E6SUPLJA5PA,339030,1215.00,,403260
39800|160514|E6SUPLJA5PA|339030|1240.00,,39800,160514,E6SUPLJA5PA,339030,1240.00,,403260
39800|160514|E6SUPLJA5PA|339030|126.72,,39800,160514,E6SUPLJA5PA,339030,126.72,,403260
39800|160514|E6SUPLJA5PA|339030|1317.00,,39800,160514,E6SUPLJA5PA,339030,1317.00,,403260
39800|160514|E6SUPLJA5PA|339030|138.90,,39800,160514,E6SUPLJA5PA,339030,138.90,,403260
39800|160514|E6SUPLJA5PA|339030|147.60,,39800,160514,E6SUPLJA5PA,339030,147.60,,403260
39800|160514|E6SUPLJA5PA|339030|150.00,,39800,160514,E6SUPLJA5PA,339030,150.00,,403260
39800|160514|E6SUPLJA5PA|339030|1500.00,,39800,160514,E6SUPLJA5PA,339030,1500.00,,403260
39800|160514|E6SUPLJA5PA|339030|180.00,,39800,160514,E6SUPLJA5PA,339030,180.00,,403260
39800|160514|E6SUPLJA5PA|339030|1966.00,,39800,160514,E6SUPLJA5PA,339030,1966.00,,403260
39800|160514|E6SUPLJA5PA|339030|223.76,,39800,160514,E6SUPLJA5PA,339030,223.76,,403260
39800|160514|E6SUPLJA5PA|339030|230.00,,39800,160514,E6SUPLJA5PA,339030,230.00,,403260
39800|160514|E6SUPLJA5PA|339030|240.00,,39800,160514,E6SUPLJA5PA,339030,240.00,,403260
39800|160514|E6SUPLJA5PA|339030|2456.00,,39800,160514,E6SUPLJA5PA,339030,2456.00,,403260
39800|160514|E6SUPLJA5PA|339030|2550.00,,39800,160514,E6SUPLJA5PA,339030,2550.00,,403260
39800|160514|E6SUPLJA5PA|339030|260.00,,39800,160514,E6SUPLJA5PA,339030,260.00,,403260
39800|160514|E6SUPLJA5PA|339030|270.00,,39800,160514,E6SUPLJA5PA,339030,270.00,,403260
39800|160514|E6SUPLJA5PA|339030|2850.00,,39800,160514,E6SUPLJA5PA,339030,2850.00,,403260
39800|160514|E6SUPLJA5PA|339030|300.00,,39800,160514,E6SUPLJA5PA,339030,300.00,,403260
39800|160514|E6SUPLJA5PA|339030|330.00,,39800,160514,E6SUPLJA5PA,339030,330.00,,403260
39800|160514|E6SUPLJA5PA|339030|350.00,,39800,160514,E6SUPLJA5PA,339030,350.00,,403260
39800|160514|E6SUPLJA5PA|339030|368.00,,39800,160514,E6SUPLJA5PA,339030,368.00,,403260
39800|160514|E6SUPLJA5PA|339030|400.00,,39800,160514,E6SUPLJA5PA,339030,400.00,,403260
39800|160514|E6SUPLJA5PA|339030|450.00,,39800,160514,E6SUPLJA5PA,339030,450.00,,403260
39800|160514|E6SUPLJA5PA|339030|485.28,,39800,160514,E6SUPLJA5PA,339030,485.28,,403260
39800|160514|E6SUPLJA5PA|339030|50.00,,39800,160514,E6SUPLJA5PA,339030,50.00,,403260
39800|160514|E6SUPLJA5PA|339030|500.00,,39800,160514,E6SUPLJA5PA,339030,500.00,,403260
39800|160514|E6SUPLJA5PA|339030|520.00,,39800,160514,E6SUPLJA5PA,339030,520.00,,403260
39800|160514|E6SUPLJA5PA|339030|599.00,,39800,160514,E6SUPLJA5PA,339030,599.00,,403260
39800|160514|E6SUPLJA5PA|339030|60.00,,39800,160514,E6SUPLJA5PA,339030,60.00,,403260
39800|160514|E6SUPLJA5PA|339030|600.00,,39800,160514,E6SUPLJA5PA,339030,600.00,,403260
39800|160514|E6SUPLJA5PA|339030|640.00,,39800,160514,E6SUPLJA5PA,339030,640.00,,403260
39800|160514|E6SUPLJA5PA|339030|648.00,,39800,160514,E6SUPLJA5PA,339030,648.00,,403260
39800|160514|E6SUPLJA5PA|339030|648.90,,39800,160514,E6SUPLJA5PA,339030,648.90,,403260
39800|160514|E6SUPLJA5PA|339030|72.00,,39800,160514,E6SUPLJA5PA,339030,72.00,,403260
39800|160514|E6SUPLJA5PA|339030|720.00,,39800,160514,E6SUPLJA5PA,339030,720.00,,403260
39800|160514|E6SUPLJA5PA|339030|750.00,,39800,160514,E6SUPLJA5PA,339030,750.00,,403260
39800|160514|E6SUPLJA5PA|339030|840.00,,39800,160514,E6SUPLJA5PA,339030,840.00,,403260
39800|160514|E6SUPLJA5PA|339030|875.00,,39800,160514,E6SUPLJA5PA,339030,875.00,,403260
39800|160514|E6SUPLJA5PA|339030|90.00,,39800,160514,E6SUPLJA5PA,339030,90.00,,403260
39800|160514|E6SUPLJA5PA|339030|954.00,,39800,160514,E6SUPLJA5PA,339030,954.00,,403260
39800|160514|E6SUPLJA5PA|339030|960.00,,39800,160514,E6SUPLJA5PA,339030,960.00,,403260
39800|160514|E6SUPLJA5PA|339039|16500.00,,39800,160514,E6SUPLJA5PA,339039,16500.00,,402650
39800|160514|E6SUPLJA5PA|339039|24000.00,,39800,160514,E6SUPLJA5PA,339039,24000.00,,402650
39800|160514|E6SUPLJA5PA|339039|3510.00,,39800,160514,E6SUPLJA5PA,339039,3510.00,,402650
39800|160514|E6SUPLJA5PA|339039|3850.00,,39800,160514,E6SUPLJA5PA,339039,3850.00,,402650
39800|160514|E6SUPLJA5PA|339039|4000.00,,39800,160514,E6SUPLJA5PA,339039,4000.00,,402650
39800|160514|E6SUPLJA5PA|449052|11250.00,,39800,160514,E6SUPLJA5PA,449052,11250.00,,403010
39800|160514|E6SUPLJA5PA|449052|1200.00,,39800,160514,E6SUPLJA5PA,449052,1200.00,,403010
39800|160514|E6SUPLJA5PA|449052|1205.00,,39800,160514,E6SUPLJA5PA,449052,1205.00,,403010
39800|160514|E6SUPLJA5PA|449052|12612.00,,39800,160514,E6SUPLJA5PA,449052,12612.00,,403010
39800|160514|E6SUPLJA5PA|449052|13200.00,,39800,160514,E6SUPLJA5PA,449052,13200.00,,403010
39800|160514|E6SUPLJA5PA|449052|1600.00,,39800,160514,E6SUPLJA5PA,449052,1600.00,,403010
39800|160514|E6SUPLJA5PA|449052|16000.00,,39800,160514,E6SUPLJA5PA,449052,16000.00,,403010
39800|160514|E6SUPLJA5PA|449052|1700.00,,39800,160514,E6SUPLJA5PA,449052,1700.00,,403010
39800|160514|E6SUPLJA5PA|449052|20000.00,,39800,160514,E6SUPLJA5PA,449052,20000.00,,403010
39800|160514|E6SUPLJA5PA|449052|2868.53,,39800,160514,E6SUPLJA5PA,449052,2868.53,,403010
39800|160514|E6SUPLJA5PA|449052|29179.30,,39800,160514,E6SUPLJA5PA,449052,29179.30,,403010
39800|160514|E6SUPLJA5PA|449052|3200.00,,39800,160514,E6SUPLJA5PA,449052,3200.00,,403010
39800|160514|E6SUPLJA5PA|449052|3800.00,,39800,160514,E6SUPLJA5PA,449052,3800.00,,403010
39800|160514|E6SUPLJA5PA|449052|3879.33,,39800,160514,E6SUPLJA5PA,449052,3879.33,,403010
39800|160514|E6SUPLJA5PA|449052|4020.00,,39800,160514,E6SUPLJA5PA,449052,4020.00,,403010
39800|160514|E6SUPLJA5PA|449052|4500.00,,39800,160514,E6SUPLJA5PA,449052,4500.00,,403010
39800|160514|E6SUPLJA5PA|449052|47095.13,,39800,160514,E6SUPLJA5PA,449052,47095.13,,403010
39800|160514|E6SUPLJA5PA|449052|4800.00,,39800,160514,E6SUPLJA5PA,449052,4800.00,,403010
39800|160514|E6SUPLJA5PA|449052|5500.00,,39800,160514,E6SUPLJA5PA,449052,5500.00,,403010
39800|160514|E6SUPLJA5PA|449052|7500.00,,39800,160514,E6SUPLJA5PA,449052,7500.00,,403010
39800|160514|E6SUPLJA5PA|449052|9788.71,,39800,160514,E6SUPLJA5PA,449052,9788.71,,403010
39800|160514|||3000.00,,39800,160514,,,3000.00,,403260
39883|160291|E6SUPLJA5PA|339030|160.00,,39883,160291,E6SUPLJA5PA,339030,160.00,,402544
39883|160291|E6SUPLJA5PA|339030|500.00,,39883,160291,E6SUPLJA5PA,339030,500.00,,402544
39883|160291|E6SUPLJA5PA|339030|771.00,,39883,160291,E6SUPLJA5PA,339030,771.00,,402544
39883|160291|E6SUPLJA5PA|339030|800.00,,39883,160291,E6SUPLJA5PA,339030,800.00,,402544
39883|160291|E6SUPLJA5PA|449052|1500.00,,39883,160291,E6SUPLJA5PA,449052,1500.00,,402906
39883|160291|E6SUPLJA5PA|449052|15389.44,,39883,160291,E6SUPLJA5PA,449052,15389.44,,402906
39883|160291|E6SUPLJA5PA|449052|2000.00,,39883,160291,E6SUPLJA5PA,449052,2000.00,,402906
39883|160291|E6SUPLJA5PA|449052|2713.34,,39883,160291,E6SUPLJA5PA,449052,2713.34,,402906
39883|160291|E6SUPLJA5PA|449052|455.00,,39883,160291,E6SUPLJA5PA,449052,455.00,,402906
39883|160291|E6SUPLJA5PA|449052|7481.70,,39883,160291,E6SUPLJA5PA,449052,7481.70,,402906
4002|160171|E6SUPLJA5PA|339030|2000.00,,4002,160171,E6SUPLJA5PA,339030,2000.00,,403459
4002|160171|E6SUPLJA5PA|339030|2800.00,,4002,160171,E6SUPLJA5PA,339030,2800.00,,403459
4002|160171|E6SUPLJA5PA|339030|3800.00,,4002,160171,E6SUPLJA5PA,339030,3800.00,,403459
4002|160171|E6SUPLJA5PA|339030|724.50,,4002,160171,E6SUPLJA5PA,339030,724.50,,403459
4002|160171|E6SUPLJA5PA|339039|10100.00,,4002,160171,E6SUPLJA5PA,339039,10100.00,,403219
4002|160171|E6SUPLJA5PA|339039|12454.92,,4002,160171,E6SUPLJA5PA,339039,12454.92,,403219
4002|160171|E6SUPLJA5PA|449052|22488.00,,4002,160171,E6SUPLJA5PA,449052,22488.00,,403184
4002|160171|E6SUPLJA5PA|449052|7564.50,,4002,160171,E6SUPLJA5PA,449052,7564.50,,403184
4002|160171|E6SUPLJA5PA|449052|8000.00,,4002,160171,E6SUPLJA5PA,449052,8000.00,,403184
40535|160246|E6SUPLJA5PA|339030|1200.00,,40535,160246,E6SUPLJA5PA,339030,1200.00,,402309
40535|160246|E6SUPLJA5PA|339030|1500.00,,40535,160246,E6SUPLJA5PA,339030,1500.00,,402309
40535|160246|E6SUPLJA5PA|339030|2220.00,,40535,160246,E6SUPLJA5PA,339030,2220.00,,402309
40535|160246|E6SUPLJA5PA|339030|250.00,,40535,160246,E6SUPLJA5PA,339030,250.00,,402309
40535|160246|E6SUPLJA5PA|339030|2700.00,,40535,160246,E6SUPLJA5PA,339030,2700.00,,402309
40535|160246|E6SUPLJA5PA|339030|400.00,,40535,160246,E6SUPLJA5PA,339030,400.00,,402309
40535|160246|E6SUPLJA5PA|339030|450.00,,40535,160246,E6SUPLJA5PA,339030,450.00,,402309
40535|160246|E6SUPLJA5PA|339039|11000.00,,40535,160246,E6SUPLJA5PA,339039,11000.00,,402502
40535|160246|E6SUPLJA5PA|339039|15000.00,,40535,160246,E6SUPLJA5PA,339039,15000.00,,402502
40535|160246|E6SUPLJA5PA|339039|60000.00,,40535,160246,E6SUPLJA5PA,339039,60000.00,,402502
40535|160246|E6SUPLJA5PA|339039|8000.00,,40535,160246,E6SUPLJA5PA,339039,8000.00,,402502
40535|160246|E6SUPLJA5PA|339039|85000.00,,40535,160246,E6SUPLJA5PA,339039,85000.00,,402502
40642|160120|E6SUPLJA5PA|339039|4000.00,,40642,160120,E6SUPLJA5PA,339039,4000.00,,402704
40642|160120|E6SUPLJA5PA|339039|6000.00,,40642,160120,E6SUPLJA5PA,339039,6000.00,,402704
40642|160120|E6SUPLJA5PA|449052|1050.00,,40642,160120,E6SUPLJA5PA,449052,1050.00,,403026
40642|160120|E6SUPLJA5PA|449052|10500.00,,40642,160120,E6SUPLJA5PA,449052,10500.00,,403026
40642|160120|E6SUPLJA5PA|449052|108000.00,,40642,160120,E6SUPLJA5PA,449052,108000.00,,403026
40642|160120|E6SUPLJA5PA|449052|17000.00,,40642,160120,E6SUPLJA5PA,449052,17000.00,,403026
40642|160120|E6SUPLJA5PA|449052|20000.00,,40642,160120,E6SUPLJA5PA,449052,20000.00,,403026
40642|160120|E6SUPLJA5PA|449052|21000.00,,40642,160120,E6SUPLJA5PA,449052,21000.00,,403026
40642|160120|E6SUPLJA5PA|449052|24000.00,,40642,160120,E6SUPLJA5PA,449052,24000.00,,403026
40642|160120|E6SUPLJA5PA|449052|32000.00,,40642,160120,E6SUPLJA5PA,449052,32000.00,,403026
40642|160120|E6SUPLJA5PA|449052|7500.00,,40642,160120,E6SUPLJA5PA,449052,7500.00,,403026
40642|160120|E6SUPLJA6OP|339030|100000.00,,40642,160120,E6SUPLJA6OP,339030,100000.00,,402240
40642|160120|E6SUPLJA6OP|339030|15000.00,,40642,160120,E6SUPLJA6OP,339030,15000.00,,402240
40642|160120|E6SUPLJA6OP|339030|5000.00,,40642,160120,E6SUPLJA6OP,339030,5000.00,,402240
40642|160120|E6SUPLJA6OP|339039|230000.00,,40642,160120,E6SUPLJA6OP,339039,230000.00,,402254
40642|160120|E6SUPLJA6OP|449052|1200.00,,40642,160120,E6SUPLJA6OP,449052,1200.00,,402270
40642|160120|E6SUPLJA6OP|449052|16500.00,,40642,160120,E6SUPLJA6OP,449052,16500.00,,402270
40642|160120|E6SUPLJA6OP|449052|3000.00,,40642,160120,E6SUPLJA6OP,449052,3000.00,,402270
40642|160120|E6SUPLJA6OP|449052|310000.00,,40642,160120,E6SUPLJA6OP,449052,310000.00,,402270
40675|160198|E6SUPLJA5PA|339030|111.18,,40675,160198,E6SUPLJA5PA,339030,111.18,,403411
40675|160198|E6SUPLJA5PA|339030|1179.60,,40675,160198,E6SUPLJA5PA,339030,1179.60,,403411
40675|160198|E6SUPLJA5PA|339030|1197.00,,40675,160198,E6SUPLJA5PA,339030,1197.00,,403411
40675|160198|E6SUPLJA5PA|339030|148.80,,40675,160198,E6SUPLJA5PA,339030,148.80,,403411
40675|160198|E6SUPLJA5PA|339030|1536.00,,40675,160198,E6SUPLJA5PA,339030,1536.00,,403411
40675|160198|E6SUPLJA5PA|339030|17.00,,40675,160198,E6SUPLJA5PA,339030,17.00,,403411
40675|160198|E6SUPLJA5PA|339030|229.90,,40675,160198,E6SUPLJA5PA,339030,229.90,,403411
40675|160198|E6SUPLJA5PA|339030|24.36,,40675,160198,E6SUPLJA5PA,339030,24.36,,403411
40675|160198|E6SUPLJA5PA|339030|254.80,,40675,160198,E6SUPLJA5PA,339030,254.80,,403411
40675|160198|E6SUPLJA5PA|339030|259.20,,40675,160198,E6SUPLJA5PA,339030,259.20,,403411
40675|160198|E6SUPLJA5PA|339030|26.70,,40675,160198,E6SUPLJA5PA,339030,26.70,,403411
40675|160198|E6SUPLJA5PA|339030|306.00,,40675,160198,E6SUPLJA5PA,339030,306.00,,403411
40675|160198|E6SUPLJA5PA|339030|3169.40,,40675,160198,E6SUPLJA5PA,339030,3169.40,,403411
40675|160198|E6SUPLJA5PA|339030|3192.00,,40675,160198,E6SUPLJA5PA,339030,3192.00,,403411
40675|160198|E6SUPLJA5PA|339030|5359.90,,40675,160198,E6SUPLJA5PA,339030,5359.90,,403411
40675|160198|E6SUPLJA5PA|339030|54.90,,40675,160198,E6SUPLJA5PA,339030,54.90,,403411
40675|160198|E6SUPLJA5PA|339030|549.42,,40675,160198,E6SUPLJA5PA,339030,549.42,,403411
40675|160198|E6SUPLJA5PA|339030|555.00,,40675,160198,E6SUPLJA5PA,339030,555.00,,403411
40675|160198|E6SUPLJA5PA|339030|597.00,,40675,160198,E6SUPLJA5PA,339030,597.00,,403411
40675|160198|E6SUPLJA5PA|339030|623.40,,40675,160198,E6SUPLJA5PA,339030,623.40,,403411
40675|160198|E6SUPLJA5PA|339030|66.66,,40675,160198,E6SUPLJA5PA,339030,66.66,,403411
40675|160198|E6SUPLJA5PA|339030|850.08,,40675,160198,E6SUPLJA5PA,339030,850.08,,403411
40675|160198|E6SUPLJA5PA|339030|864.00,,40675,160198,E6SUPLJA5PA,339030,864.00,,403411
40675|160198|E6SUPLJA5PA|339030|975.00,,40675,160198,E6SUPLJA5PA,339030,975.00,,403411
40675|160198|E6SUPLJA5PA|449052|10371.00,,40675,160198,E6SUPLJA5PA,449052,10371.00,,403143
40675|160198|E6SUPLJA5PA|449052|1044.00,,40675,160198,E6SUPLJA5PA,449052,1044.00,,403143
40675|160198|E6SUPLJA5PA|449052|11596.52,,40675,160198,E6SUPLJA5PA,449052,11596.52,,403143
40675|160198|E6SUPLJA5PA|449052|11705.88,,40675,160198,E6SUPLJA5PA,449052,11705.88,,403143
40675|160198|E6SUPLJA5PA|449052|13580.00,,40675,160198,E6SUPLJA5PA,449052,13580.00,,403143
40675|160198|E6SUPLJA5PA|449052|20680.40,,40675,160198,E6SUPLJA5PA,449052,20680.40,,403143
40675|160198|E6SUPLJA5PA|449052|25800.00,,40675,160198,E6SUPLJA5PA,449052,25800.00,,403143
40675|160198|E6SUPLJA5PA|449052|2598.00,,40675,160198,E6SUPLJA5PA,449052,2598.00,,403143
40675|160198|E6SUPLJA5PA|449052|3123.82,,40675,160198,E6SUPLJA5PA,449052,3123.82,,403143
40675|160198|E6SUPLJA5PA|449052|3770.70,,40675,160198,E6SUPLJA5PA,449052,3770.70,,403143
40675|160198|E6SUPLJA5PA|449052|7788.48,,40675,160198,E6SUPLJA5PA,449052,7788.48,,403143
40675|160198|E6SUPLJA5PA|449052|9831.00,,40675,160198,E6SUPLJA5PA,449052,9831.00,,403143
40675|160198|E6SUPLJA6OP|339030|10000.00,,40675,160198,E6SUPLJA6OP,339030,10000.00,,402242
40675|160198|E6SUPLJA6OP|339030|15000.00,,40675,160198,E6SUPLJA6OP,339030,15000.00,,402242
40675|160198|E6SUPLJA6OP|339030|19000.00,,40675,160198,E6SUPLJA6OP,339030,19000.00,,402242
40675|160198|E6SUPLJA6OP|339030|25000.00,,40675,160198,E6SUPLJA6OP,339030,25000.00,,402242
40675|160198|E6SUPLJA6OP|339030|8499.12,,40675,160198,E6SUPLJA6OP,339030,8499.12,,402242
40675|160198|E6SUPLJA6OP|339039|130000.00,,40675,160198,E6SUPLJA6OP,339039,130000.00,,401554
40675|160198|E6SUPLJA6OP|339039|180000.00,,40675,160198,E6SUPLJA6OP,339039,180000.00,,401554
40675|160198|E6SUPLJA6OP|339039|36000.00,,40675,160198,E6SUPLJA6OP,339039,36000.00,,401554
40675|160198|E6SUPLJA6OP|339039|52800.00,,40675,160198,E6SUPLJA6OP,339039,52800.00,,401554
40675|160198|E6SUPLJA6OP|339039|60000.00,,40675,160198,E6SUPLJA6OP,339039,60000.00,,401554
40675|160198|E6SUPLJA6OP|339039|90230.25,,40675,160198,E6SUPLJA6OP,339039,90230.25,,401554
40675|160198|E6SUPLJA6OP|449052|12000.00,,40675,160198,E6SUPLJA6OP,449052,12000.00,,402273
40675|160198|E6SUPLJA6OP|449052|1800.00,,40675,160198,E6SUPLJA6OP,449052,1800.00,,402273
40675|160198|E6SUPLJA6OP|449052|200000.00,,40675,160198,E6SUPLJA6OP,449052,200000.00,,402273
40675|160198|E6SUPLJA6OP|449052|23000.00,,40675,160198,E6SUPLJA6OP,449052,23000.00,,402273
40675|160198|E6SUPLJA6OP|449052|29686.59,,40675,160198,E6SUPLJA6OP,449052,29686.59,,402273
40675|160198|E6SUPLJA6OP|449052|3000.00,,40675,160198,E6SUPLJA6OP,449052,3000.00,,402273
40675|160198|E6SUPLJA6OP|449052|4000.00,,40675,160198,E6SUPLJA6OP,449052,4000.00,,402273
40675|160198|E6SUPLJA6OP|449052|5000.00,,40675,160198,E6SUPLJA6OP,449052,5000.00,,402273
40675|160198|E6SUPLJA6OP|449052|52563.15,,40675,160198,E6SUPLJA6OP,449052,52563.15,,402273
40675|160198|E6SUPLJA6OP|449052|8000.00,,40675,160198,E6SUPLJA6OP,449052,8000.00,,402273
40675|160198|||50000.00,,40675,160198,,,50000.00,,402242
40691|160165|E6SUPLJA5PA|339030|1488.00,,40691,160165,E6SUPLJA5PA,339030,1488.00,,403451
40691|160165|E6SUPLJA5PA|339030|1540.00,,40691,160165,E6SUPLJA5PA,339030,1540.00,,403451
40691|160165|E6SUPLJA5PA|339030|1842.50,,40691,160165,E6SUPLJA5PA,339030,1842.50,,403451
40691|160165|E6SUPLJA5PA|339030|1963.20,,40691,160165,E6SUPLJA5PA,339030,1963.20,,403451
40691|160165|E6SUPLJA5PA|339030|1970.00,,40691,160165,E6SUPLJA5PA,339030,1970.00,,403451
40691|160165|E6SUPLJA5PA|339030|209.70,,40691,160165,E6SUPLJA5PA,339030,209.70,,403451
40691|160165|E6SUPLJA5PA|339030|2112.00,,40691,160165,E6SUPLJA5PA,339030,2112.00,,403451
40691|160165|E6SUPLJA5PA|339030|2484.00,,40691,160165,E6SUPLJA5PA,339030,2484.00,,403451
40691|160165|E6SUPLJA5PA|339030|2600.00,,40691,160165,E6SUPLJA5PA,339030,2600.00,,403451
40691|160165|E6SUPLJA5PA|339030|2640.00,,40691,160165,E6SUPLJA5PA,339030,2640.00,,403451
40691|160165|E6SUPLJA5PA|339030|2700.00,,40691,160165,E6SUPLJA5PA,339030,2700.00,,403451
40691|160165|E6SUPLJA5PA|339030|2703.84,,40691,160165,E6SUPLJA5PA,339030,2703.84,,403451
40691|160165|E6SUPLJA5PA|339030|2735.80,,40691,160165,E6SUPLJA5PA,339030,2735.80,,403451
40691|160165|E6SUPLJA5PA|339030|290.00,,40691,160165,E6SUPLJA5PA,339030,290.00,,403451
40691|160165|E6SUPLJA5PA|339030|2960.00,,40691,160165,E6SUPLJA5PA,339030,2960.00,,403451
40691|160165|E6SUPLJA5PA|339030|3196.80,,40691,160165,E6SUPLJA5PA,339030,3196.80,,403451
40691|160165|E6SUPLJA5PA|339030|343.00,,40691,160165,E6SUPLJA5PA,339030,343.00,,403451
40691|160165|E6SUPLJA5PA|339030|3564.00,,40691,160165,E6SUPLJA5PA,339030,3564.00,,403451
40691|160165|E6SUPLJA5PA|339030|427.50,,40691,160165,E6SUPLJA5PA,339030,427.50,,403451
40691|160165|E6SUPLJA5PA|339030|464.00,,40691,160165,E6SUPLJA5PA,339030,464.00,,403451
40691|160165|E6SUPLJA5PA|339030|480.00,,40691,160165,E6SUPLJA5PA,339030,480.00,,403451
40691|160165|E6SUPLJA5PA|339030|4976.40,,40691,160165,E6SUPLJA5PA,339030,4976.40,,403451
40691|160165|E6SUPLJA5PA|339030|5670.00,,40691,160165,E6SUPLJA5PA,339030,5670.00,,403451
40691|160165|E6SUPLJA5PA|339030|600.00,,40691,160165,E6SUPLJA5PA,339030,600.00,,403451
40691|160165|E6SUPLJA5PA|339030|6600.00,,40691,160165,E6SUPLJA5PA,339030,6600.00,,403451
40691|160165|E6SUPLJA5PA|339030|712.00,,40691,160165,E6SUPLJA5PA,339030,712.00,,403451
40691|160165|E6SUPLJA5PA|339030|720.00,,40691,160165,E6SUPLJA5PA,339030,720.00,,403451
40691|160165|E6SUPLJA5PA|339030|736.40,,40691,160165,E6SUPLJA5PA,339030,736.40,,403451
40691|160165|E6SUPLJA5PA|339030|869.40,,40691,160165,E6SUPLJA5PA,339030,869.40,,403451
40691|160165|E6SUPLJA5PA|339030|960.00,,40691,160165,E6SUPLJA5PA,339030,960.00,,403451
40691|160165|E6SUPLJA5PA|449052|13950.00,,40691,160165,E6SUPLJA5PA,449052,13950.00,,403178
40691|160165|E6SUPLJA5PA|449052|14100.00,,40691,160165,E6SUPLJA5PA,449052,14100.00,,403178
40691|160165|E6SUPLJA5PA|449052|16425.00,,40691,160165,E6SUPLJA5PA,449052,16425.00,,403178
40691|160165|E6SUPLJA5PA|449052|26494.54,,40691,160165,E6SUPLJA5PA,449052,26494.54,,403178
40691|160165|E6SUPLJA5PA|449052|3233.00,,40691,160165,E6SUPLJA5PA,449052,3233.00,,403178
40691|160165|E6SUPLJA5PA|449052|533.20,,40691,160165,E6SUPLJA5PA,449052,533.20,,403178
40691|160165|E6SUPLJA5PA|449052|7085.00,,40691,160165,E6SUPLJA5PA,449052,7085.00,,403178
40691|160165|E6SUPLJA5PA|449052|8800.50,,40691,160165,E6SUPLJA5PA,449052,8800.50,,403178
40691|160165|E6SUPLJA6OP|339030|10849.30,,40691,160165,E6SUPLJA6OP,339030,10849.30,,402243
40691|160165|E6SUPLJA6OP|339030|160.00,,40691,160165,E6SUPLJA6OP,339030,160.00,,402243
40691|160165|E6SUPLJA6OP|339030|250.00,,40691,160165,E6SUPLJA6OP,339030,250.00,,402243
40691|160165|E6SUPLJA6OP|339030|30000.00,,40691,160165,E6SUPLJA6OP,339030,30000.00,,402243
40691|160165|E6SUPLJA6OP|339030|45000.00,,40691,160165,E6SUPLJA6OP,339030,45000.00,,402243
40691|160165|E6SUPLJA6OP|339030|5080.00,,40691,160165,E6SUPLJA6OP,339030,5080.00,,402243
40691|160165|E6SUPLJA6OP|339030|8750.00,,40691,160165,E6SUPLJA6OP,339030,8750.00,,402243
40691|160165|E6SUPLJA6OP|339039|100000.00,,40691,160165,E6SUPLJA6OP,339039,100000.00,,402257
40691|160165|E6SUPLJA6OP|339039|120000.00,,40691,160165,E6SUPLJA6OP,339039,120000.00,,402257
40691|160165|E6SUPLJA6OP|339039|140000.00,,40691,160165,E6SUPLJA6OP,339039,140000.00,,402257
40691|160165|E6SUPLJA6OP|339039|60000.00,,40691,160165,E6SUPLJA6OP,339039,60000.00,,402257
40691|160165|E6SUPLJA6OP|449052|22000.00,,40691,160165,E6SUPLJA6OP,449052,22000.00,,402274
40691|160165|E6SUPLJA6OP|449052|24000.00,,40691,160165,E6SUPLJA6OP,449052,24000.00,,402274
40691|160165|E6SUPLJA6OP|449052|300000.00,,40691,160165,E6SUPLJA6OP,449052,300000.00,,402274
40691|160165|E6SUPLJA6OP|449052|5000.00,,40691,160165,E6SUPLJA6OP,449052,5000.00,,402274
40691|160165|E6SUPLJA6OP|449052|50000.00,,40691,160165,E6SUPLJA6OP,449052,50000.00,,402274
40691|160165|E6SUPLJA6OP|449052|70000.00,,40691,160165,E6SUPLJA6OP,449052,70000.00,,402274
40691|160165|E6SUPLJA6OP|449052|7500.00,,40691,160165,E6SUPLJA6OP,449052,7500.00,,402274
40709|160049|E6SUPLJA5PA|339030|100.00,,40709,160049,E6SUPLJA5PA,339030,100.00,,402323
40709|160049|E6SUPLJA5PA|339030|1040.00,,40709,160049,E6SUPLJA5PA,339030,1040.00,,402323
